condition,memory,network,price,Model,Brand,OS,description
Mint,32 GB,Verizon,284,Galaxy S6,Samsung,andriod,"Unlocked, Unchained, Unbridled, Samsung Galaxy S6 Edge  32GB - Black Beauty   (Verizon) Smartphone"
Mint,64 GB,Verizon,287,Galaxy S6,Samsung,andriod,Works Perfectly | Galaxy S6 edge 64GB Verizon | 60 Day Warranty | Ships Fast | Trusted Seller
Mint,128 GB,Verizon,289,Galaxy S6,Samsung,andriod,128gb - 30 Day Warranty - In Box w/ Accessories - Fast Free Shipping
Good,64 GB,Verizon,299,Galaxy S6,Samsung,andriod,GOOD S6 EDGE 64gb - EXPEDITED SHIPPING-CORPORATE TRUSTED SELLER-WARRANTY INCLUDED
Fair,128 GB,Verizon,330,Galaxy S6,Samsung,andriod,Works Perfectly | Galaxy S6 edge 128GB Verizon | 60 Day Warranty | Ships Fast | Trusted Seller
Mint,128 GB,Verizon,330,Galaxy S6,Samsung,andriod,Very Sharp Unlocked Samsung Galaxy S6 Edge 128GB - White Pearl Smartphone & More!!
Good,128 GB,Verizon,330,Galaxy S6,Samsung,andriod,Good Condition – Samsung Galaxy S6 edge - 128 GB (Verizon) Phone - Gold - Works Great!
New (Resale),64 GB,Verizon,365,Galaxy S6,Samsung,andriod,BRAND NEW!! S6 Edge 64GB For Verizon & GSM Unlocked -Fast & Free Shipping
Mint,32 GB,Verizon,423,Galaxy S6,Samsung,andriod,Works Perfectly | Galaxy S6 edge 32GB Verizon | 60 Day Warranty | Ships Fast | Trusted Seller
Fair,32 GB,Verizon,160,Galaxy S6,Samsung,andriod,Unlocked Fair Condition Trusted Seller Ships Next Business Day
Good,64 GB,Verizon,150,Galaxy S6,Samsung,andriod,S6 Edge Gold 64GB
Mint,64 GB,Verizon,190,Galaxy S6,Samsung,andriod,64GB Gold Platinum Samsung Galaxy S6 Edge
Good,32 GB,Verizon,199,Galaxy S6,Samsung,andriod,**WORLDWIDE NETWORK UNLOCKED**  FAST SHIPPING !! **32GB** WHITE
Good,32 GB,Verizon,160,Galaxy S6,Samsung,andriod,In great shape Galaxy S6 Edge Always in case
Good,32 GB,Verizon,123,iPhone 5,Apple,ios,"Featured: iPhone 5, White, 32 GB Verizon in good condition - Model A1429 - GSM Unlocked"
Good,16 GB,Verizon,135,iPhone 5,Apple,ios,"Featured: iPhone 5, Verizon,"
Fair,16 GB,Verizon,75,iPhone 5,Apple,ios,iPhone 5 16GB in White
Fair,16 GB,Verizon,75,iPhone 5,Apple,ios,iPhone 5 16GB in Space Grey
Fair,16 GB,Verizon,75,iPhone 5,Apple,ios,Fair condition with moderate wears on rims
Fair,16 GB,Verizon,80,iPhone 5,Apple,ios,iPhone 5 (16 GB) Black. Screen in middle slightly raised. Fully functional. Comes with Otterbox Case
Good,32 GB,Verizon,95,iPhone 5,Apple,ios,iPhone 5 32 GB Verizon Excellent Condition UNLOCKED
Good,32 GB,Verizon,95,iPhone 5,Apple,ios,iPhone 5 32GB White | 60 Day Warranty | Free Tempered Glass Screen Protector | Verizon/GSM Unlocked
Good,16 GB,Verizon,95,iPhone 5,Apple,ios,iPhone 5 Verizon/Unlocked 16GB Black - Good condition!
Fair,16 GB,Verizon,95,iPhone 5,Apple,ios,apple iphone 5 for verzion
Good,16 GB,Verizon,95,iPhone 5,Apple,ios,iPhone 5 Verizon/Unlocked 16GB White/Silver - Good condition!
Good,16 GB,Verizon,100,iPhone 5,Apple,ios,iPhone 5 16GB Verizon - *GOOD* Condition - Free Priority Shipping and Warranty!
Good,16 GB,Verizon,100,iPhone 5,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
Good,64 GB,Verizon,105,iPhone 5,Apple,ios,iPhone 5 64GB Black | 60 Day Warranty | Free Tempered Glass Screen Protector | Verizon/GSM Unlocked
Good,16 GB,Verizon,105,iPhone 5,Apple,ios,Apple iPhone 5 Model A1429 16 GB Verizon
Mint,32 GB,Verizon,105,iPhone 5,Apple,ios,Apple iPhone 5
Good,16 GB,Verizon,105,iPhone 5,Apple,ios,White Iphone 5 Verizon 16gb
Mint,16 GB,Verizon,105,iPhone 5,Apple,ios,GREAT CONDITION iPhone 5 Verizon 16gb FAST SHIPPING
Good,64 GB,Verizon,115,iPhone 5,Apple,ios,"Apple iPhone 5 (Verizon) [A1429], Black, 64 GB \ Free Tempered Glass Verizon/GSM Unlocked"
Good,32 GB,Verizon,118,iPhone 5,Apple,ios,iPhone 5 Verizon/Unlocked 32GB Black - Good condition!
Good,32 GB,Verizon,119,iPhone 5,Apple,ios,iPhone 5 32gb
Good,32 GB,Verizon,119,iPhone 5,Apple,ios,Apple iPhone 5 Unlocked
Good,64 GB,Verizon,125,iPhone 5,Apple,ios,Good condition with light wears
Fair,64 GB,Verizon,179,iPhone 5,Apple,ios,Works Perfectly | iPhone 5 64GB Verizon | 60 Day Warranty | Ships Fast | Trusted Seller
Good,64 GB,Verizon,195,iPhone 5,Apple,ios,Works Perfectly | iPhone 5 64GB Verizon | Good | 60 Day Warranty | Ships Fast | Trusted Seller
Mint,32 GB,Verizon,205,iPhone 5,Apple,ios,Works Perfectly | iPhone 5 32GB Verizon | Mint | 60 Day Warranty | Ships Fast | Trusted Seller
Fair,32 GB,Verizon,224,iPhone 5,Apple,ios,Works Perfectly | iPhone 5 32GB Verizon | 60 Day Warranty | Ships Fast | Trusted Seller
Mint,64 GB,Verizon,100,iPhone 5,Apple,ios,iPhone 5 64 GB Verizon Excellent Condition UNLOCKED
Good,16 GB,Verizon,75,iPhone 5,Apple,ios,16GB iPhone 5 - Black
Good,16 GB,Verizon,95,iPhone 5,Apple,ios,iPhone 5 top condition 16Gb Verizon Sim card
Fair,16 GB,Verizon,75,iPhone 5,Apple,ios,Apple iPhone 5 (Verizon) - 16 GB White
Good,16 GB,Verizon,65,iPhone 5,Apple,ios,Apple Iphone 5 - Black - 16GB
Mint,32 GB,Verizon,390,Moto Z Force,Motorola,andriod,Featured: Moto Z Force Droid Edition 32 GB plus extras!
Fair,32 GB,Verizon,150,Moto Z Force,Motorola,andriod,"Moto Z Force Droid Edition (Verizon), Black, 32 GB, in Fair condition for $150"
Fair,32 GB,Verizon,170,Moto Z Force,Motorola,andriod,Moto Z Force
Fair,32 GB,Verizon,195,Moto Z Force,Motorola,andriod,Moto Z Force Droid Edition (Verizon)
Fair,32 GB,Verizon,199,Moto Z Force,Motorola,andriod,FAIR w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER | 30 DAYS WARRANTY | FAST SHIPPING!!
Fair,32 GB,Verizon,199,Moto Z Force,Motorola,andriod,FAIR w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER | 30 DAYS WARRANTY | FAST SHIPPING!!
Fair,32 GB,Verizon,199,Moto Z Force,Motorola,andriod,FAIR w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER | 30 DAYS WARRANTY | FAST SHIPPING!!
Fair,32 GB,Verizon,199,Moto Z Force,Motorola,andriod,FAIR w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER |30 DAYS WARRANTY| FAST SHIPPING!!
Fair,32 GB,Verizon,199,Moto Z Force,Motorola,andriod,FAIR w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER | 30 DAYS WARRANTY | FAST SHIPPING!!
Fair,32 GB,Verizon,200,Moto Z Force,Motorola,andriod,Moto Z Force Droid (Verizon Unlocked) - Black - 32GB
Fair,32 GB,Verizon,200,Moto Z Force,Motorola,andriod,Moto Z Force Droid (Verizon Unlocked) - Black - 32GB
Fair,32 GB,Verizon,210,Moto Z Force,Motorola,andriod,Moto Z Force Droid Edition Black 32GB
Good,32 GB,Verizon,250,Moto Z Force,Motorola,andriod,Motorola Z Force black/ lunar grey with case and free shipping!
Good,32 GB,Verizon,259,Moto Z Force,Motorola,andriod,9/10 w/ CHARGING CABLE | Moto Z Droid 32GB | TRUSTED SELLER |30 DAYS WARRANTY| FAST SHIPPING!!
Good,32 GB,Verizon,259,Moto Z Force,Motorola,andriod,9/10 w/ CHARGING CABLE | Moto Z Droid 32GB | TRUSTED SELLER |30 DAYS WARRANTY| FAST SHIPPING!!
Good,32 GB,Verizon,260,Moto Z Force,Motorola,andriod,Moto Z Force | Free Next Day Shipping | Custom Back Plate | Box Included | 16gb SD Card
Good,32 GB,Verizon,269,Moto Z Force,Motorola,andriod,NEAR MINT w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER |30 DAYS WARRANTY| FAST SHIPPING!!
Good,32 GB,Verizon,269,Moto Z Force,Motorola,andriod,NEAR MINT w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER |30 DAYS WARRANTY| FAST SHIPPING!!
Good,32 GB,Verizon,269,Moto Z Force,Motorola,andriod,NEAR MINT w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER |30 DAYS WARRANTY| FAST SHIPPING!!
Good,32 GB,Verizon,280,Moto Z Force,Motorola,andriod,Moto Z Force Droid Edition
Good,32 GB,Verizon,290,Moto Z Force,Motorola,andriod,GREAT Condition Droid Z Force 32GB Black/Lunar Gray Verizon-GSM Unlocked with OEM Charger and Box
Good,32 GB,Verizon,290,Moto Z Force,Motorola,andriod,GREAT Condition Droid Z Force 32GB White/Gold Verizon-GSM Unlocked with OEM Charger and Box
Good,32 GB,Verizon,290,Moto Z Force,Motorola,andriod,Moto z force
Mint,32 GB,Verizon,290,Moto Z Force,Motorola,andriod,"Like BRAND NEW Moto Z Force Droid, 32GB, 4GB RAM, UNLOCKED, BLACK"
Mint,32 GB,Verizon,300,Moto Z Force,Motorola,andriod,GREAT | MOTO Z FORCE | BLACK | 32GB | GSM UNLOCKED | FAST SHIPPING | TRUSTED SELLER
Mint,32 GB,Verizon,300,Moto Z Force,Motorola,andriod,NEW | MOTO Z FORCE | BLACK | 32GB | GSM UNLOCKED | FAST SHIPPING | TRUSTED SELLER
Mint,32 GB,Verizon,300,Moto Z Force,Motorola,andriod,NEW | MOTO Z FORCE | BLACK | 32GB | GSM UNLOCKED | FAST SHIPPING | TRUSTED SELLER
Mint,32 GB,Verizon,300,Moto Z Force,Motorola,andriod,NEW | MOTO Z FORCE | BLACK | 32GB | GSM UNLOCKED | FAST SHIPPING | TRUSTED SELLER
Mint,32 GB,Verizon,305,Moto Z Force,Motorola,andriod,"New Moto Droid Z FORCE. UNLOCKED. Full warranty from Motorola. Verizon, AT&T, T Mobile. Cricket"
Mint,32 GB,Verizon,349,Moto Z Force,Motorola,andriod,MINT w/ USB CABLE & BACK| Moto Z Force Droid 32GB | TRUSTED SELLER |30 DAYS WARRANTY| FAST SHIPPING!
Good,32 GB,Verizon,350,Moto Z Force,Motorola,andriod,Moto Z Force Package w/ Bluetooth folding headphones!
Mint,32 GB,Verizon,375,Moto Z Force,Motorola,andriod,Mint Condition - Moto Z Force Droid Edition
Mint,32 GB,Verizon,390,Moto Z Force,Motorola,andriod,Moto Z Force Droid Edition with Original Accessories+ Extras
Good,32 GB,Verizon,260,Moto Z Force,Motorola,andriod,Great condition with extras
Good,32 GB,Verizon,269,Moto Z Force,Motorola,andriod,NEAR MINT w/ USB CABLE | Moto Z Droid 32GB | TRUSTED SELLER |30 DAYS WARRANTY| FAST SHIPPING!!
Good,32 GB,Verizon,265,Moto Z Force,Motorola,andriod,"Moto Z Force Droid Edition (Verizon), Black, 32 GB, 128GB mSD card, powerpack mod"
Mint,32 GB,Verizon,260,Moto Z Force,Motorola,andriod,Extras Included Verizon Moto Z Force XT1650-02
Mint,32 GB,Verizon,260,Moto Z Force,Motorola,andriod,Extras Included Verizon Moto Z Force XT1650-02
Good,16 GB,Verizon,307,iPhone 6 Plus,Apple,ios,Featured: iPhone 6 Plus - 16Gb - iOs 10.0.2 - Verizon - B Grade - Factory Unlocked - 14 Day Warranty
Good,16 GB,Verizon,307,iPhone 6 Plus,Apple,ios,Featured: iPhone 6 Plus - 16Gb - iOs 10.3.3 - Verizon - B Grade - Factory Unlocked - 14 Day Warranty
Good,64 GB,Verizon,384,iPhone 6 Plus,Apple,ios,Featured: iPhone 6 Plus - 64Gb - iOs 11.0.2 - Verizon - A Grade - Factory Unlocked - 14 Day Warranty
Good,128 GB,Verizon,385,iPhone 6 Plus,Apple,ios,Featured: iPhone 6 Plus - 128Gb - iOs 11.0.2 - Verizon - C Grade - Factory Unlocked - 14 Day Warranty
Good,128 GB,Verizon,385,iPhone 6 Plus,Apple,ios,Featured: iPhone 6 Plus - 128Gb - iOs 11.0.3 - Verizon - C Grade - Factory Unlocked - 14 Day Warranty
Fair,16 GB,Verizon,265,iPhone 6 Plus,Apple,ios,"Free Shipping! Apple iPhone 6 Plus (Verizon), Grey, 16 GB"
Good,16 GB,Verizon,285,iPhone 6 Plus,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
Good,16 GB,Verizon,295,iPhone 6 Plus,Apple,ios,Iphone 6plus 16g
Good,16 GB,Verizon,295,iPhone 6 Plus,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
Good,16 GB,Verizon,295,iPhone 6 Plus,Apple,ios,"Apple iPhone 6 Plus (Unlocked) [A1522], Space Gray, 16GB, in Mint condition for $295"
Good,16 GB,Verizon,310,iPhone 6 Plus,Apple,ios,Very good condition with light wears
Good,16 GB,Verizon,310,iPhone 6 Plus,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
Good,64 GB,Verizon,310,iPhone 6 Plus,Apple,ios,Verizon Iphone 6 plus
Good,16 GB,Verizon,310,iPhone 6 Plus,Apple,ios,Verizon iPhone 6 Plus 16GB $300 Good condition
Good,64 GB,Verizon,325,iPhone 6 Plus,Apple,ios,Great iPhone 6 (64gb) Unlocked
Good,64 GB,Verizon,325,iPhone 6 Plus,Apple,ios,"Apple iPhone 6 Plus, Space Grey, 64GB, Verizon"
Good,64 GB,Verizon,325,iPhone 6 Plus,Apple,ios,Apple iPhone 6+ | Verizon | 64GB | Gold
Good,64 GB,Verizon,335,iPhone 6 Plus,Apple,ios,Verizon iPhone 6 Plus 64G
Good,64 GB,Verizon,350,iPhone 6 Plus,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
Good,64 GB,Verizon,350,iPhone 6 Plus,Apple,ios,Apple iPhone 6 Plus verizon
Mint,64 GB,Verizon,357,iPhone 6 Plus,Apple,ios,Works Perfectly | iPhone 6 Plus 64GB Verizon | 60 Day Warranty | Ships Fast | Trusted Seller
Mint,64 GB,Verizon,357,iPhone 6 Plus,Apple,ios,Works Perfectly | iPhone 6 Plus 64GB Verizon | 60 Day Warranty | Ships Fast | Trusted Seller
Good,64 GB,Verizon,360,iPhone 6 Plus,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
Good,64 GB,Verizon,360,iPhone 6 Plus,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
Mint,64 GB,Verizon,365,iPhone 6 Plus,Apple,ios,Like New iPhone 6 - 64gb
Good,128 GB,Verizon,370,iPhone 6 Plus,Apple,ios,"iPhone 6 Plus - 128GB - Great condition, always in a case!"
Good,128 GB,Verizon,385,iPhone 6 Plus,Apple,ios,iPhone 6 Plus 128G|Unlocked|Trusted Seller|Sliver|Near Mint|Full Accessories|Fast Shipping
Good,128 GB,Verizon,385,iPhone 6 Plus,Apple,ios,iPhone 6 Plus 128G|Unlocked|10.0.1|Trusted Seller|Grey|Near Mint|Full Accessories|Fast Shipping
Good,128 GB,Verizon,390,iPhone 6 Plus,Apple,ios,iPhone 6 Plus 128 GB in immaculate condition with box and accessories.
Good,128 GB,Verizon,400,iPhone 6 Plus,Apple,ios,I phone 6S Plus Verizon 128 gb Unlocked Mint Screen REDUCED FROM $495
Good,64 GB,Verizon,444,iPhone 6 Plus,Apple,ios,"SHIPS IMMEDIATELY: MINT Boxed 64 GB iPhone 6 Plus with All Accessories, Extras.  Brand New Battery!"
Mint,16 GB,Verizon,260,iPhone 6 Plus,Apple,ios,Apple iPhone 6 plus works great
New (Resale),128 GB,Verizon,395,iPhone 6 Plus,Apple,ios,"Brand New, Sealed Apple iPhone 6 Plus, 128GB, Gold, Verizon Unlocked"
Mint,128 GB,Verizon,365,iPhone 6 Plus,Apple,ios,128GB iPhone 6 Plus Space Gray (Verizon)
Mint,16 GB,Verizon,310,iPhone 6 Plus,Apple,ios,Brand new 11+ months on warranty.
Mint,16 GB,Verizon,250,iPhone 6 Plus,Apple,ios,IPHONE 6 PLUS 16GB * NEAR MINT W/ ACCESSORIES * CDMA * GSM UNLOCKED * SAME DAY SHIPPING *
Fair,8 GB,Verizon,70,iPhone 5C,Apple,ios,Fair Apple iPhone 5c 8gb (Verizon)
Fair,8 GB,Verizon,70,iPhone 5C,Apple,ios,Fair Apple iPhone 5c 8gb (Verizon)
Fair,8 GB,Verizon,70,iPhone 5C,Apple,ios,Fair Apple iPhone 5c 8gb (Verizon)
Good,8 GB,Verizon,70,iPhone 5C,Apple,ios,Apple iPhone 5c - 8GB - White (Verizon) Smartphone
Fair,8 GB,Verizon,75,iPhone 5C,Apple,ios,Apple Iphone 5c Verizon Yellow
Good,8 GB,Verizon,79,iPhone 5C,Apple,ios,Good Condition – Apple iPhone 5C - 8GB (Verizon) Phone - Blue - Works Great!
Good,8 GB,Verizon,79,iPhone 5C,Apple,ios,IPhone 5C in good condition
Good,8 GB,Verizon,80,iPhone 5C,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
Good,16 GB,Verizon,82,iPhone 5C,Apple,ios,iPhone 5C Green Verizon Used
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,84,iPhone 5C,Apple,ios,Good condition device. Unlocked. Fast Shipping.
Good,8 GB,Verizon,85,iPhone 5C,Apple,ios,Verizon Wireless - 30 Day Guarantee - Trusted Seller - Clean ESN - Fast Shipping
