description,condition,memory,network,price,title,Model,Brand,OS,url,raw_content
Sprint Motorola Z2 Force,good,64,Sprint,395,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/JQN865/view,.
Moto Z2 force (Sprint),good,64,Sprint,400,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/VDF096/view,.
Brand new Motorola Z2 Force Sprint,good,64,Sprint,440,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/RGP968/view,.
Brand new Motorola Z2 Force Sprint,good,64,Sprint,440,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/TKM763/view,.
Brandnew in box,good,64,Sprint,460,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/MVU949/view,.
Brand New still in original wrapping,good,64,Sprint,375,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/SSK223/view,.
Brand New MOTO Z2 FORCE (SPRINT) never ACTIVATED,good,64,Sprint,330,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/XRX703/view,.
Moto Z2 Force,Fair,64,Sprint,275,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/PKG716/view,.
Brand new Motorola Z2 Force Sprint,good,64,Sprint,440,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/IQL886/view,.
Brand New Motorola Z2,good,64,Sprint,435,Moto Z2 Force (Sprint),moto Z2 Force ,Motorola,Android,https://swappa.com/listing/MXM370/view,.
LG G6 Black 32GB Unlocked Fair Condition,Fair,32,Sprint,270,LG G6 (Sprint) [LS993],G6,LG,Android,https://swappa.com/listing/FMG402/view,.
